route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Wed_00077,Four Square St Heliers;Four Square Lancaster,2,7,15302.82,04:15:02
Wed_00078,Four Square Onehunga;New World Metro Queen St;Four Square Britomart,3,11,15311.04,04:15:11
Wed_00079,New World Mt Albert;Four Square Eden Terrace,2,12,15395.73,04:16:35
Wed_00080,Four Square Ellerslie;New World Mt Albert,2,11,15441.76,04:17:21
Wed_00081,Four Square Eden Terrace;New World Mt Albert,2,12,15493.89,04:18:13
Wed_00082,New World Newmarket;Four Square Ellerslie,2,11,15501.32,04:18:21
Wed_00083,Four Square Onehunga;New World Birkenhead,2,10,15543.67,04:19:03
Wed_00084,Pak 'n Save Highland Park,1,10,15558.37,04:19:18
Wed_00085,New World Mt Roskill;Four Square Onehunga,2,13,15635.87,04:20:35
Wed_00086,New World Mt Roskill;Four Square Glen Eden,2,12,15652.98,04:20:52
Wed_00087,Four Square Glen Eden;New World Mt Roskill,2,12,15652.98,04:20:52
Wed_00088,Four Square Remuera;New World Point Chevalier,2,11,15679.71,04:21:19
Wed_00089,Pak 'n Save Clendon,1,11,15687.34,04:21:27
Wed_00090,New World New Lynn;New World Metro Queen St,2,11,15719.06,04:21:59
Wed_00091,New World Birkenhead;Four Square Lancaster,2,10,15765.15,04:22:45
Wed_00092,New World Papakura;Four Square Ellerslie,2,9,15803.44,04:23:23
Wed_00093,New World Southmall;Four Square Ellerslie,2,10,15839.88,04:23:59
Wed_00094,New World Mt Roskill;New World Metro Queen St,2,12,15854.81,04:24:14
Wed_00095,Four Square Onehunga;New World Newmarket,2,12,15878.76,04:24:38
Wed_00096,New World Newmarket;Four Square Eden Terrace,2,12,15912.09,04:25:12
Wed_00097,Four Square Eden Terrace;New World Newmarket,2,12,15966.87,04:26:06
Wed_00098,Four Square Onehunga;New World Remuera,2,12,16040.52,04:27:20
Wed_00099,New World Eastridge;Four Square Onehunga,2,11,16043.68,04:27:23
Wed_00100,New World Mt Albert;Four Square Britomart,2,12,16108.64,04:28:28
Wed_00101,Four Square Pakuranga Heights;New World Birkenhead,2,9,16131.43,04:28:51
Wed_00102,Pak 'n Save Wairau Road,1,11,16160.95,04:29:20
Wed_00103,New World Ormiston;Four Square Botany Junction,2,11,16247.96,04:30:47
Wed_00104,Four Square Botany Junction;New World Ormiston,2,11,16295.12,04:31:35
Wed_00105,Pak 'n Save Henderson,1,12,16311.09,04:31:51
Wed_00106,Four Square Pakuranga Heights;New World Mt Albert,2,11,16323.38,04:32:03
Wed_00107,New World Howick;Four Square Cockle Bay,2,10,16353.01,04:32:33
Wed_00108,New World Mt Roskill;Four Square Ellerslie,2,12,16401.86,04:33:21
Wed_00109,New World Mt Roskill;Four Square Eden Terrace,2,13,16453.99,04:34:13
Wed_00110,New World Stonefields;New World Metro Queen St,2,11,16461.64,04:34:21
Wed_00111,Four Square Eden Terrace;New World Remuera,2,12,16462.39,04:34:22
Wed_00112,Four Square Cockle Bay;New World Mt Albert,2,10,16466.58,04:34:26
Wed_00113,Four Square Onehunga;New World Hobsonville,2,11,16467.73,04:34:27
Wed_00114,Four Square Eden Terrace;New World Green Bay,2,12,16503.36,04:35:03
Wed_00115,New World Hobsonville;Four Square Onehunga,2,11,16527.42,04:35:27
Wed_00116,Four Square Britomart;New World Metro Queen St;Four Square Cockle Bay,3,9,16594.11,04:36:34
Wed_00117,Four Square Onehunga;New World Stonefields,2,12,16602.87,04:36:42
Wed_00118,New World Southmall;Four Square Botany Junction,2,11,16603.11,04:36:43
Wed_00119,New World Milford;New World Metro Shore City,2,11,16603.79,04:36:43
Wed_00120,New World Newmarket;New World Metro Shore City,2,11,16653.69,04:37:33
Wed_00121,New World Mt Roskill;Four Square Hobsonville,2,12,16714.98,04:38:34
Wed_00122,Four Square Glen Eden;New World Southmall,2,10,16809.33,04:40:09
Wed_00123,Four Square Cockle Bay;New World Stonefields,2,10,16824.33,04:40:24
Wed_00124,New World New Lynn;Four Square Britomart,2,12,16870.12,04:41:10
Wed_00125,Pak 'n Save Sylvia Park,1,12,16889.55,04:41:29
Wed_00126,New World New Lynn;Four Square Fair Price Henderson,2,12,16911.07,04:41:51
Wed_00127,New World Remuera;Four Square Britomart,2,12,16951.59,04:42:31
Wed_00128,New World Mt Roskill;Four Square Britomart,2,13,17005.87,04:43:25
Wed_00129,Four Square Remuera;New World Stonefields,2,12,17047.1,04:44:07
Wed_00130,Four Square St Heliers;New World Remuera,2,11,17067.47,04:44:27
Wed_00131,New World Mt Roskill;New World Metro Shore City,2,12,17136.68,04:45:36
Wed_00132,New World Howick;Four Square Pakuranga Heights,2,11,17202.44,04:46:42
Wed_00133,New World Papakura;Four Square Britomart,2,10,17231.9,04:47:11
Wed_00134,New World Mt Roskill;Four Square Pakuranga Heights,2,12,17283.48,04:48:03
Wed_00135,Pak 'n Save Lincoln Road;Four Square Fair Price Henderson,2,13,17326.51,04:48:46
Wed_00136,New World Mt Roskill;Four Square Fair Price Henderson,2,13,17334.57,04:48:54
Wed_00137,Pak 'n Save Ormiston,1,12,17377.23,04:49:37
Wed_00138,Four Square Remuera;New World Ormiston,2,11,17483.95,04:51:23
Wed_00139,New World Mt Roskill;Four Square Remuera,2,13,17490.26,04:51:30
Wed_00140,Four Square Glen Eden;New World Stonefields,2,11,17604.94,04:53:24
Wed_00141,Four Square Britomart;New World Victoria Park;New World Metro Queen St,3,13,17625.26,04:53:45
Wed_00142,New World Metro Queen St;New World Victoria Park;Four Square Britomart,3,13,17626.6,04:53:46
Wed_00143,Pak 'n Save Papakura,1,12,17631.63,04:53:51
